"scale(hair)","5 %","95 %","N_id","tie_effect","detect_effect","p-value","se","approach","sim","sr_sigma","sr_rho","dr_sigma","dr_rho","exposure_sigma","exposure_baseline","NG","mean.between.GR","mean.within.GR","z","MOE","ci5","ci95","resid"
-5.60140097193355,-6.4858110330743,-4.7169909107928,30,-2,0,1.81005903156745e-11,0.519895349220952,"3.SRI weigthed",155,"0.5/2.5",-0.4,2.3,0.8,1.1,70,3,0,8,-3.1667442615412,-1.64637561374741,-4.81311987528861,-1.52036864779379,1.1667442615412
-2.085,-2.357,-1.755,50,-2,3,0,0,"strand",156,"1.3/1.5",-0.4,2.5,-0.5,2.3,50,1,1,-7,-3.46345514950166,0,-3.46345514950166,-3.46345514950166,1.46345514950166
-10.9097127883811,-13.0492425463506,-8.7701830304116,50,-2,3,3.26382631860262e-11,1.27563730770962,"2.Rates",156,"1.3/1.5",-0.4,2.5,-0.5,2.3,50,1,1,-7,-2.54955855316892,-3.25231200861245,-5.80187056178137,0.702753455443526,0.549558553168921
-10.9097127883811,-13.0492425463506,-8.7701830304116,50,-2,3,0,1.27563730770962,"2.Rates permuted",156,"1.3/1.5",-0.4,2.5,-0.5,2.3,50,1,1,-7,-2.54955855316892,-3.25231200861245,-5.80187056178137,0.702753455443526,0.549558553168921
-15.6457521231803,-17.8032017049591,-13.4883025414016,50,-2,3,1.43281955376153e-14,1.27879659831506,"2.Rates weigthed",156,"1.3/1.5",-0.4,2.5,-0.5,2.3,50,1,1,-7,-3.62598325711067,-4.6368950547405,-8.26287831185118,1.01091179762983,1.62598325711067
-9.67124603488606,-10.9649512663656,-8.37754080340647,50,-2,3,5.75605292912782e-15,0.766824802401413,"3.SRI",156,"1.3/1.5",-0.4,2.5,-0.5,2.3,50,1,1,-7,-3.73780896898176,-2.86624462405367,-6.60405359303543,-0.871564344928094,1.73780896898176
-9.67124603488606,-10.9649512663656,-8.37754080340647,50,-2,3,0,0.766824802401413,"3.SRI permuted",156,"1.3/1.5",-0.4,2.5,-0.5,2.3,50,1,1,-7,-3.73780896898176,-2.86624462405367,-6.60405359303543,-0.871564344928094,1.73780896898176
-9.67124603488606,-10.9649512663656,-8.37754080340647,50,-2,3,5.75605292912782e-15,0.766824802401413,"3.SRI weigthed",156,"1.3/1.5",-0.4,2.5,-0.5,2.3,50,1,1,-7,-3.73780896898176,-2.86624462405367,-6.60405359303543,-0.871564344928094,1.73780896898176
1.472,0.997,1.886,90,1.5,-2,0,0,"strand",157,"2.1/1.7",0.9,0.7,-0.5,2.5,70,3,8,4,1.65579302587177,0,1.65579302587177,1.65579302587177,-0.155793025871766
20.1192248360318,14.447240384681,25.7912092873825,90,1.5,-2,6.73261120032144e-08,3.41201955289471,"2.Rates",157,"2.1/1.7",0.9,0.7,-0.5,2.5,70,3,8,4,1.77356135304995,6.05142601486481,-4.27786466181486,7.82498736791476,-0.273561353049948
20.1192248360318,14.447240384681,25.7912092873825,90,1.5,-2,0,3.41201955289471,"2.Rates permuted",157,"2.1/1.7",0.9,0.7,-0.5,2.5,70,3,8,4,1.77356135304995,6.05142601486481,-4.27786466181486,7.82498736791476,-0.273561353049948
28.1472913650485,20.5969667335584,35.6976159965385,90,1.5,-2,2.80835636761331e-08,4.53280505977689,"2.Rates weigthed",157,"2.1/1.7",0.9,0.7,-0.5,2.5,70,3,8,4,1.86397888427572,8.44905291796225,-6.58507403368653,10.313031802238,-0.363978884275716
15.1993710050226,10.9889139940214,19.4098280160238,90,1.5,-2,6.3666302367254e-08,2.52772983612399,"3.SRI",157,"2.1/1.7",0.9,0.7,-0.5,2.5,70,3,8,4,1.80495501620244,4.56243864731656,-2.75748363111412,6.367393663519,-0.304955016202439
15.1993710050226,10.9889139940214,19.4098280160238,90,1.5,-2,0,2.52772983612399,"3.SRI permuted",157,"2.1/1.7",0.9,0.7,-0.5,2.5,70,3,8,4,1.80495501620244,4.56243864731656,-2.75748363111412,6.367393663519,-0.304955016202439
15.1993710050226,10.9889139940214,19.4098280160238,90,1.5,-2,6.3666302367254e-08,2.52772983612399,"3.SRI weigthed",157,"2.1/1.7",0.9,0.7,-0.5,2.5,70,3,8,4,1.80495501620244,4.56243864731656,-2.75748363111412,6.367393663519,-0.304955016202439
1.645,1.008,2.338,50,1.5,-4,0,0,"strand",158,"2.7/1.7",-0.7,1.5,-0.5,2.5,70,7,0,-9,1.23684210526316,0,1.23684210526316,1.23684210526316,0.263157894736842
8.76946571451578,6.00985938431705,11.5290720447145,50,1.5,-4,2.59884146342168e-06,1.64534135423011,"2.Rates",158,"2.7/1.7",-0.7,1.5,-0.5,2.5,70,7,0,-9,1.58889795594219,2.61427951456338,-1.02538155862118,4.20317747050557,-0.0888979559421932
8.76946571451578,6.00985938431705,11.5290720447145,50,1.5,-4,0,1.64534135423011,"2.Rates permuted",158,"2.7/1.7",-0.7,1.5,-0.5,2.5,70,7,0,-9,1.58889795594219,2.61427951456338,-1.02538155862118,4.20317747050557,-0.0888979559421932
13.4573967337314,8.98073820086477,17.934055266598,50,1.5,-4,1.0201248984631e-05,2.65696755515028,"2.Rates weigthed",158,"2.7/1.7",-0.7,1.5,-0.5,2.5,70,7,0,-9,1.5030626788854,3.99358877115579,-2.49052609227038,5.49665145004119,-0.0030626788854049
7.42402407687428,4.33478304152878,10.5132651122198,50,1.5,-4,0.00023641771577797,1.83351335392023,"3.SRI",158,"2.7/1.7",-0.7,1.5,-0.5,2.5,70,7,0,-9,1.20159352927344,2.20313778190699,-1.00154425263355,3.40473131118043,0.298406470726557
7.42402407687428,4.33478304152878,10.5132651122198,50,1.5,-4,0.0036,1.83351335392023,"3.SRI permuted",158,"2.7/1.7",-0.7,1.5,-0.5,2.5,70,7,0,-9,1.20159352927344,2.20313778190699,-1.00154425263355,3.40473131118043,0.298406470726557
7.42402407687428,4.33478304152878,10.5132651122198,50,1.5,-4,0.00023641771577797,1.83351335392023,"3.SRI weigthed",158,"2.7/1.7",-0.7,1.5,-0.5,2.5,70,7,0,-9,1.20159352927344,2.20313778190699,-1.00154425263355,3.40473131118043,0.298406470726557
-0.95,-1.137,-0.745,90,-1,1,0,0,"strand",159,"1.3/1.9",0,0.9,0.5,0.7,70,3,7,1,-2.4234693877551,0,-2.4234693877551,-2.4234693877551,1.4234693877551
-18.8439876024504,-23.0023311921097,-14.685644012791,90,-1,1,4.11969096362673e-11,2.50147893691652,"2.Rates",159,"1.3/1.9",0,0.9,0.5,0.7,70,3,7,1,-2.26580454406297,-5.66786234214326,-7.93366688620623,3.40205779808029,1.26580454406297
-18.8439876024504,-23.0023311921097,-14.685644012791,90,-1,1,0,2.50147893691652,"2.Rates permuted",159,"1.3/1.9",0,0.9,0.5,0.7,70,3,7,1,-2.26580454406297,-5.66786234214326,-7.93366688620623,3.40205779808029,1.26580454406297
-18.7826059268181,-23.2802515474648,-14.2849603061714,90,-1,1,6.56657172070482e-10,2.7052574290054,"2.Rates weigthed",159,"1.3/1.9",0,0.9,0.5,0.7,70,3,7,1,-2.08804867157557,-5.64870918090467,-7.73675785248024,3.5606605093291,1.08804867157557
-12.6926630473427,-15.2048940640411,-10.1804320306442,90,-1,1,7.58773372547442e-13,1.51106427551847,"3.SRI",159,"1.3/1.9",0,0.9,0.5,0.7,70,3,7,1,-2.52617354116245,-3.81721059181056,-6.34338413297302,1.29103705064811,1.52617354116245
-12.6926630473427,-15.2048940640411,-10.1804320306442,90,-1,1,0,1.51106427551847,"3.SRI permuted",159,"1.3/1.9",0,0.9,0.5,0.7,70,3,7,1,-2.52617354116245,-3.81721059181056,-6.34338413297302,1.29103705064811,1.52617354116245
-12.6926630473427,-15.2048940640411,-10.1804320306442,90,-1,1,7.58773372547442e-13,1.51106427551847,"3.SRI weigthed",159,"1.3/1.9",0,0.9,0.5,0.7,70,3,7,1,-2.52617354116245,-3.81721059181056,-6.34338413297302,1.29103705064811,1.52617354116245
0.473,0.137,0.826,90,0.5,-2,0.012,0.012,"strand",160,"1.7/0.9",0.4,2.1,-0.7,0.7,30,7,4,1,0.686502177068215,0.00823802612481858,0.678264150943396,0.694740203193033,-0.186502177068215
4.03331107256432,-0.0595220111676973,8.12614415629634,90,0.5,-2,0.104955359518068,2.46207066119555,"2.Rates",160,"1.7/0.9",0.4,2.1,-0.7,0.7,30,7,4,1,0.492728507374967,1.21313240194258,-0.720403894567612,1.70586090931755,0.00727149262503307
4.03331107256432,-0.0595220111676973,8.12614415629634,90,0.5,-2,0.1072,2.46207066119555,"2.Rates permuted",160,"1.7/0.9",0.4,2.1,-0.7,0.7,30,7,4,1,0.492728507374967,1.21313240194258,-0.720403894567612,1.70586090931755,0.00727149262503307
6.1030892090372,0.629178851577946,11.5769995664965,90,0.5,-2,0.067222197361121,3.28936332524957,"2.Rates weigthed",160,"1.7/0.9",0.4,2.1,-0.7,0.7,30,7,4,1,0.557470693753741,1.83372365493499,-1.27625296118125,2.39119434868873,-0.0574706937537414
4.13073746856449,1.0500215515846,7.21145338554439,90,0.5,-2,0.0284587224707055,1.85125317936881,"3.SRI",160,"1.7/0.9",0.4,2.1,-0.7,0.7,30,7,4,1,0.670418431929608,1.24111425361714,-0.570695821687529,1.91153268554674,-0.170418431929608
4.13073746856449,1.0500215515846,7.21145338554439,90,0.5,-2,0.2736,1.85125317936881,"3.SRI permuted",160,"1.7/0.9",0.4,2.1,-0.7,0.7,30,7,4,1,0.670418431929608,1.24111425361714,-0.570695821687529,1.91153268554674,-0.170418431929608
4.13073746856449,1.0500215515846,7.21145338554439,90,0.5,-2,0.0284587224707055,1.85125317936881,"3.SRI weigthed",160,"1.7/0.9",0.4,2.1,-0.7,0.7,30,7,4,1,0.670418431929608,1.24111425361714,-0.570695821687529,1.91153268554674,-0.170418431929608
-0.032,-0.491,0.347,90,0,-3,0.448,0.448,"strand",161,"2.5/2.1",0.4,0.9,0.1,0.5,30,1,8,4,-0.0381861575178998,-0.0171073985680191,-0.0552935560859189,-0.0210787589498807,0.0381861575178998
-7.44495010558767,-13.1976476895409,-1.6922525216344,90,0,-3,0.0341873589720042,3.46057306868398,"2.Rates",161,"2.5/2.1",0.4,0.9,0.1,0.5,30,1,8,4,-0.647083389743519,-2.23927935173917,-2.88636274148268,1.59219596199565,0.647083389743519
-7.44495010558767,-13.1976476895409,-1.6922525216344,90,0,-3,0.0328,3.46057306868398,"2.Rates permuted",161,"2.5/2.1",0.4,0.9,0.1,0.5,30,1,8,4,-0.647083389743519,-2.23927935173917,-2.88636274148268,1.59219596199565,0.647083389743519
0.418730647164031,-8.84911287478963,9.68657416911769,90,0,-3,0.940145016394727,5.55536014268312,"2.Rates weigthed",161,"2.5/2.1",0.4,0.9,0.1,0.5,30,1,8,4,0.0225905112754732,0.125498425942597,-0.102907914667124,0.148088937218071,-0.0225905112754732
2.88976906374725,-2.51648360327657,8.29602173077107,90,0,-3,0.375777348848861,3.24063311130736,"3.SRI",161,"2.5/2.1",0.4,0.9,0.1,0.5,30,1,8,4,0.267261746881883,0.866097266331277,-0.598835519449393,1.13335901321316,-0.267261746881883
2.88976906374725,-2.51648360327657,8.29602173077107,90,0,-3,0.0086,3.24063311130736,"3.SRI permuted",161,"2.5/2.1",0.4,0.9,0.1,0.5,30,1,8,4,0.267261746881883,0.866097266331277,-0.598835519449393,1.13335901321316,-0.267261746881883
2.88976906374725,-2.51648360327657,8.29602173077107,90,0,-3,0.375777348848861,3.24063311130736,"3.SRI weigthed",161,"2.5/2.1",0.4,0.9,0.1,0.5,30,1,8,4,0.267261746881883,0.866097266331277,-0.598835519449393,1.13335901321316,-0.267261746881883
-1.052,-1.253,-0.827,90,-1,-3,0,0,"strand",162,"1.1/2.9",-0.5,1.3,-0.5,2.7,10,7,9,-1,-2.46948356807512,0,-2.46948356807512,-2.46948356807512,1.46948356807512
-23.9939791704056,-28.2323095238081,-19.7556488170031,90,-1,-3,5.8485959319097e-15,2.54959550074095,"2.Rates",162,"1.1/2.9",-0.5,1.3,-0.5,2.7,10,7,9,-1,-2.83059331974245,-7.21686799244273,-10.0474613121852,4.38627467270028,1.83059331974245
-23.9939791704056,-28.2323095238081,-19.7556488170031,90,-1,-3,0,2.54959550074095,"2.Rates permuted",162,"1.1/2.9",-0.5,1.3,-0.5,2.7,10,7,9,-1,-2.83059331974245,-7.21686799244273,-10.0474613121852,4.38627467270028,1.83059331974245
-21.9983826487584,-29.3458399389627,-14.650925358554,90,-1,-3,5.12392140453168e-06,4.39909686217004,"2.Rates weigthed",162,"1.1/2.9",-0.5,1.3,-0.5,2.7,10,7,9,-1,-1.4970065003363,-6.58547659827756,-8.08248309861386,5.08847009794126,0.497006500336296
-9.85383606793363,-13.7961257335336,-5.91154640233371,90,-1,-3,9.63131082572646e-05,2.36034228069991,"3.SRI",162,"1.1/2.9",-0.5,1.3,-0.5,2.7,10,7,9,-1,-1.24976053306247,-2.94986262693739,-4.19962315999986,1.70010209387493,0.249760533062466
-9.85383606793363,-13.7961257335336,-5.91154640233371,90,-1,-3,0,2.36034228069991,"3.SRI permuted",162,"1.1/2.9",-0.5,1.3,-0.5,2.7,10,7,9,-1,-1.24976053306247,-2.94986262693739,-4.19962315999986,1.70010209387493,0.249760533062466
-9.85383606793363,-13.7961257335336,-5.91154640233371,90,-1,-3,9.63131082572646e-05,2.36034228069991,"3.SRI weigthed",162,"1.1/2.9",-0.5,1.3,-0.5,2.7,10,7,9,-1,-1.24976053306247,-2.94986262693739,-4.19962315999986,1.70010209387493,0.249760533062466
-2.052,-2.348,-1.704,90,-2,-4,0,0,"strand",163,"2.1/2.7",-0.2,2.5,-0.9,1.5,10,7,8,-9,-3.18633540372671,0,-3.18633540372671,-3.18633540372671,1.18633540372671
-27.2495287209222,-29.9242730736555,-24.574784368189,90,-2,-4,1.969890696951e-29,1.60901005790792,"2.Rates",163,"2.1/2.7",-0.2,2.5,-0.9,1.5,10,7,8,-9,-5.0938566695311,-8.19606661481688,-13.289923284348,3.10220994528578,3.0938566695311
-27.2495287209222,-29.9242730736555,-24.574784368189,90,-2,-4,0,1.60901005790792,"2.Rates permuted",163,"2.1/2.7",-0.2,2.5,-0.9,1.5,10,7,8,-9,-5.0938566695311,-8.19606661481688,-13.289923284348,3.10220994528578,3.0938566695311
-21.839261483527,-25.7730327512157,-17.9054902158384,90,-2,-4,5.35106753643374e-13,2.35269336243917,"2.Rates weigthed",163,"2.1/2.7",-0.2,2.5,-0.9,1.5,10,7,8,-9,-2.7758682441594,-6.53076679303949,-9.30663503719889,3.75489854888009,0.7758682441594
-9.36647742867349,-11.4079866310323,-7.32496822631472,90,-2,-4,2.42010384441252e-10,1.22097723098427,"3.SRI",163,"2.1/2.7",-0.2,2.5,-0.9,1.5,10,7,8,-9,-2.29400813326029,-2.80093169840355,-5.09493983166384,0.506923565143262,0.294008133260292
-9.36647742867349,-11.4079866310323,-7.32496822631472,90,-2,-4,0,1.22097723098427,"3.SRI permuted",163,"2.1/2.7",-0.2,2.5,-0.9,1.5,10,7,8,-9,-2.29400813326029,-2.80093169840355,-5.09493983166384,0.506923565143262,0.294008133260292
-9.36647742867349,-11.4079866310323,-7.32496822631472,90,-2,-4,2.42010384441252e-10,1.22097723098427,"3.SRI weigthed",163,"2.1/2.7",-0.2,2.5,-0.9,1.5,10,7,8,-9,-2.29400813326029,-2.80093169840355,-5.09493983166384,0.506923565143262,0.294008133260292
0.107,-0.082,0.259,50,0,0,0.18,0.18,"strand",164,"0.7/2.5",-0.4,1.7,-0.4,1.1,30,1,8,8,0.313782991202346,0.0564809384164223,0.257302052785924,0.370263929618768,-0.313782991202346
1.22157496391272,-1.12560308802782,3.56875301585326,50,0,0,0.38706273491964,1.39944204082215,"2.Rates",164,"0.7/2.5",-0.4,1.7,-0.4,1.1,30,1,8,8,0.260222048962749,0.364165675267351,-0.103943626304603,0.6243877242301,-0.260222048962749
1.22157496391272,-1.12560308802782,3.56875301585326,50,0,0,0.3818,1.39944204082215,"2.Rates permuted",164,"0.7/2.5",-0.4,1.7,-0.4,1.1,30,1,8,8,0.260222048962749,0.364165675267351,-0.103943626304603,0.6243877242301,-0.260222048962749
-0.0457647721033558,-2.17416149976792,2.08263195556121,50,0,0,0.971372352784964,1.2684682234406,"2.Rates weigthed",164,"0.7/2.5",-0.4,1.7,-0.4,1.1,30,1,8,8,-0.0107509966324681,-0.0136372975986027,-0.0243882942310708,0.00288630096613463,0.0107509966324681
-0.21516362057592,-1.47550190502075,1.04517466386891,50,0,0,0.775789464085693,0.751128322941051,"3.SRI",164,"0.7/2.5",-0.4,1.7,-0.4,1.1,30,1,8,8,-0.085359471830493,-0.0641159169231722,-0.149475388753665,-0.0212435549073209,0.085359471830493
-0.21516362057592,-1.47550190502075,1.04517466386891,50,0,0,0.3524,0.751128322941051,"3.SRI permuted",164,"0.7/2.5",-0.4,1.7,-0.4,1.1,30,1,8,8,-0.085359471830493,-0.0641159169231722,-0.149475388753665,-0.0212435549073209,0.085359471830493
-0.21516362057592,-1.47550190502075,1.04517466386891,50,0,0,0.775789464085693,0.751128322941051,"3.SRI weigthed",164,"0.7/2.5",-0.4,1.7,-0.4,1.1,30,1,8,8,-0.085359471830493,-0.0641159169231722,-0.149475388753665,-0.0212435549073209,0.085359471830493
-1.515,-2.032,-1.033,50,-2,-3,0,0,"strand",165,"2.3/1.5",0.8,1.7,-0.3,0.9,30,1,3,-7,-1.51651651651652,0,-1.51651651651652,-1.51651651651652,-0.483483483483484
-17.6284775897733,-20.8033729504264,-14.4535822291203,50,-2,-3,2.47126971902542e-12,1.89294631450552,"2.Rates",165,"2.3/1.5",0.8,1.7,-0.3,0.9,30,1,3,-7,-2.77622970007858,-5.2552537789845,-8.03148347906307,2.47902407890592,0.776229700078577
-17.6284775897733,-20.8033729504264,-14.4535822291203,50,-2,-3,0,1.89294631450552,"2.Rates permuted",165,"2.3/1.5",0.8,1.7,-0.3,0.9,30,1,3,-7,-2.77622970007858,-5.2552537789845,-8.03148347906307,2.47902407890592,0.776229700078577
-21.5392101486388,-25.0758456124703,-18.0025746848074,50,-2,-3,5.46659899708863e-12,2.09153985045924,"2.Rates weigthed",165,"2.3/1.5",0.8,1.7,-0.3,0.9,30,1,3,-7,-3.04515553962471,-6.36906416197178,-9.41421970159649,3.32390862234708,1.04515553962471
-9.10281006383068,-11.0065272656801,-7.19909286198125,50,-2,-3,1.99293280632997e-09,1.1258441624513,"3.SRI",165,"2.3/1.5",0.8,1.7,-0.3,0.9,30,1,3,-7,-2.39079892091836,-2.6916670087108,-5.08246592962916,0.300868087792439,0.390798920918361
-9.10281006383068,-11.0065272656801,-7.19909286198125,50,-2,-3,0,1.1258441624513,"3.SRI permuted",165,"2.3/1.5",0.8,1.7,-0.3,0.9,30,1,3,-7,-2.39079892091836,-2.6916670087108,-5.08246592962916,0.300868087792439,0.390798920918361
-9.10281006383068,-11.0065272656801,-7.19909286198125,50,-2,-3,1.99293280632997e-09,1.1258441624513,"3.SRI weigthed",165,"2.3/1.5",0.8,1.7,-0.3,0.9,30,1,3,-7,-2.39079892091836,-2.6916670087108,-5.08246592962916,0.300868087792439,0.390798920918361
-1.036,-1.285,-0.827,90,-1,-4,0,0,"strand",166,"1.3/0.5",-0.6,0.5,0.7,0.5,10,1,4,-9,-2.26200873362445,0,-2.26200873362445,-2.26200873362445,1.26200873362445
-31.1783663611873,-33.469879759642,-28.8868529627327,90,-1,-4,1.96898454347067e-38,1.37847495674736,"2.Rates",166,"1.3/0.5",-0.6,0.5,0.7,0.5,10,1,4,-9,-6.8030076503619,-9.37777567658456,-16.1807833269465,2.57476802622265,5.8030076503619
-31.1783663611873,-33.469879759642,-28.8868529627327,90,-1,-4,0,1.37847495674736,"2.Rates permuted",166,"1.3/0.5",-0.6,0.5,0.7,0.5,10,1,4,-9,-6.8030076503619,-9.37777567658456,-16.1807833269465,2.57476802622265,5.8030076503619
-29.8858632855221,-34.8547085231486,-24.9170180478956,90,-1,-4,3.05573019450108e-14,2.97174604572781,"2.Rates weigthed",166,"1.3/0.5",-0.6,0.5,0.7,0.5,10,1,4,-9,-3.00732482662288,-8.9370056617356,-11.9443304883585,5.92968083511272,2.00732482662288
-10.1079798847152,-12.2793130092116,-7.93664676021876,90,-1,-4,1.57341407908665e-10,1.29862177590427,"3.SRI",166,"1.3/0.5",-0.6,0.5,0.7,0.5,10,1,4,-9,-2.327597679665,-3.02266903235722,-5.35026671202222,0.695071352692212,1.327597679665
-10.1079798847152,-12.2793130092116,-7.93664676021876,90,-1,-4,0,1.29862177590427,"3.SRI permuted",166,"1.3/0.5",-0.6,0.5,0.7,0.5,10,1,4,-9,-2.327597679665,-3.02266903235722,-5.35026671202222,0.695071352692212,1.327597679665
-10.1079798847152,-12.2793130092116,-7.93664676021876,90,-1,-4,1.57341407908665e-10,1.29862177590427,"3.SRI weigthed",166,"1.3/0.5",-0.6,0.5,0.7,0.5,10,1,4,-9,-2.327597679665,-3.02266903235722,-5.35026671202222,0.695071352692212,1.327597679665
-1.201,-1.95,-0.388,30,-1,1,0.011,0.011,"strand",167,"2.3/0.5",-0.5,1.5,-0.4,2.3,50,1,2,8,-0.768886043533931,-0.00845774647887324,-0.777343790012804,-0.760428297055058,-0.231113956466069
-5.60495622358766,-8.1835239388568,-3.02638850831853,30,-1,1,0.000939223092351682,1.51579614674507,"2.Rates",167,"2.3/0.5",-0.5,1.5,-0.4,2.3,50,1,2,8,-1.08683518187201,-1.64742058082857,-2.73425576270058,0.560585398956559,0.0868351818720123
-5.60495622358766,-8.1835239388568,-3.02638850831853,30,-1,1,8e-04,1.51579614674507,"2.Rates permuted",167,"2.3/0.5",-0.5,1.5,-0.4,2.3,50,1,2,8,-1.08683518187201,-1.64742058082857,-2.73425576270058,0.560585398956559,0.0868351818720123
-7.01281500926317,-9.13435322476725,-4.89127679375908,30,-1,1,1.04294451329033e-05,1.23550369273393,"2.Rates weigthed",167,"2.3/0.5",-0.5,1.5,-0.4,2.3,50,1,2,8,-1.65276660067066,-2.04199923835591,-3.69476583902656,0.389232637685248,0.652766600670659
-3.67946853032504,-5.07120735336054,-2.28772970728954,30,-1,1,0.000161410287924934,0.810496102599299,"3.SRI",167,"2.3/0.5",-0.5,1.5,-0.4,2.3,50,1,2,8,-1.32189620258628,-1.07139172023699,-2.39328792282327,-0.250504482349286,0.321896202586277
-3.67946853032504,-5.07120735336054,-2.28772970728954,30,-1,1,0.0032,0.810496102599299,"3.SRI permuted",167,"2.3/0.5",-0.5,1.5,-0.4,2.3,50,1,2,8,-1.32189620258628,-1.07139172023699,-2.39328792282327,-0.250504482349286,0.321896202586277
-3.67946853032504,-5.07120735336054,-2.28772970728954,30,-1,1,0.000161410287924934,0.810496102599299,"3.SRI weigthed",167,"2.3/0.5",-0.5,1.5,-0.4,2.3,50,1,2,8,-1.32189620258628,-1.07139172023699,-2.39328792282327,-0.250504482349286,0.321896202586277
-2.078,-2.339,-1.834,70,-2,0,0,0,"strand",168,"1.3/2.9",-0.4,2.5,-0.6,2.7,90,3,6,-6,-4.11485148514852,0,-4.11485148514852,-4.11485148514852,2.11485148514852
-17.8386620130265,-20.6489191912271,-15.0284048348259,70,-2,0,5.07624655414196e-16,1.68523860138641,"2.Rates",168,"1.3/2.9",-0.4,2.5,-0.6,2.7,90,3,6,-6,-3.17384866968806,-5.34869229311722,-8.52254096280528,2.17484362342916,1.17384866968806
-17.8386620130265,-20.6489191912271,-15.0284048348259,70,-2,0,0,1.68523860138641,"2.Rates permuted",168,"1.3/2.9",-0.4,2.5,-0.6,2.7,90,3,6,-6,-3.17384866968806,-5.34869229311722,-8.52254096280528,2.17484362342916,1.17384866968806
-19.7318641287492,-22.4863657046153,-16.9773625528831,70,-2,0,4.60319156473493e-18,1.65075044271835,"2.Rates weigthed",168,"1.3/2.9",-0.4,2.5,-0.6,2.7,90,3,6,-6,-3.58174856417442,-5.91257302801673,-9.49432159219115,2.33082446384232,1.58174856417442
-11.2191210151907,-12.6850555551075,-9.75318647527386,70,-2,0,2.21667180078593e-19,0.878522674289243,"3.SRI",168,"1.3/2.9",-0.4,2.5,-0.6,2.7,90,3,6,-6,-3.82661050329955,-3.36176409282203,-7.18837459612158,-0.464846410477524,1.82661050329955
-11.2191210151907,-12.6850555551075,-9.75318647527386,70,-2,0,0,0.878522674289243,"3.SRI permuted",168,"1.3/2.9",-0.4,2.5,-0.6,2.7,90,3,6,-6,-3.82661050329955,-3.36176409282203,-7.18837459612158,-0.464846410477524,1.82661050329955
-11.2191210151907,-12.6850555551075,-9.75318647527386,70,-2,0,2.21667180078593e-19,0.878522674289243,"3.SRI weigthed",168,"1.3/2.9",-0.4,2.5,-0.6,2.7,90,3,6,-6,-3.82661050329955,-3.36176409282203,-7.18837459612158,-0.464846410477524,1.82661050329955
-1.073,-1.395,-0.735,70,-1,-2,0,0,"strand",169,"1.3/0.5",-0.2,2.7,0,1.3,10,1,3,-7,-1.62575757575758,0,-1.62575757575758,-1.62575757575758,0.625757575757576
-17.2335024920535,-19.3678468193843,-15.0991581647226,70,-1,-2,7.37829627958293e-21,1.27991113303412,"2.Rates",169,"1.3/0.5",-0.2,2.7,0,1.3,10,1,3,-7,-4.03718890887805,-5.1672430306349,-9.20443193951295,1.13005412175684,3.03718890887805
-17.2335024920535,-19.3678468193843,-15.0991581647226,70,-1,-2,0,1.27991113303412,"2.Rates permuted",169,"1.3/0.5",-0.2,2.7,0,1.3,10,1,3,-7,-4.03718890887805,-5.1672430306349,-9.20443193951295,1.13005412175684,3.03718890887805
-15.7130094638863,-18.3844310352317,-13.0415878925408,70,-1,-2,3.19416001287696e-13,1.5934032084023,"2.Rates weigthed",169,"1.3/0.5",-0.2,2.7,0,1.3,10,1,3,-7,-2.94094530650445,-4.68611168711989,-7.62705699362435,1.74516638061544,1.94094530650445
-6.6978754357792,-8.13908455845734,-5.25666631310105,70,-1,-2,3.9842980645176e-10,0.859627422600113,"3.SRI",169,"1.3/0.5",-0.2,2.7,0,1.3,10,1,3,-7,-2.32370005517755,-1.99751628932802,-4.32121634450557,-0.326183765849533,1.32370005517755
-6.6978754357792,-8.13908455845734,-5.25666631310105,70,-1,-2,0,0.859627422600113,"3.SRI permuted",169,"1.3/0.5",-0.2,2.7,0,1.3,10,1,3,-7,-2.32370005517755,-1.99751628932802,-4.32121634450557,-0.326183765849533,1.32370005517755
-6.6978754357792,-8.13908455845734,-5.25666631310105,70,-1,-2,3.9842980645176e-10,0.859627422600113,"3.SRI weigthed",169,"1.3/0.5",-0.2,2.7,0,1.3,10,1,3,-7,-2.32370005517755,-1.99751628932802,-4.32121634450557,-0.326183765849533,1.32370005517755
1.758,1.43,2.079,90,2,-2,0,0,"strand",170,"2.1/0.5",0.8,0.9,0.6,1.5,30,1,2,-9,2.70878274268105,0,2.70878274268105,2.70878274268105,-0.708782742681047
22.5096975319879,18.8414366184797,26.1779584454962,90,2,-2,1.39313679045758e-16,2.20666647967078,"2.Rates",170,"2.1/0.5",0.8,0.9,0.6,1.5,30,1,2,-9,3.06817018510006,6.77042830138561,-3.70225811628555,9.83859848648567,-1.06817018510006
22.5096975319879,18.8414366184797,26.1779584454962,90,2,-2,0,2.20666647967078,"2.Rates permuted",170,"2.1/0.5",0.8,0.9,0.6,1.5,30,1,2,-9,3.06817018510006,6.77042830138561,-3.70225811628555,9.83859848648567,-1.06817018510006
29.7787283866164,24.9425152282718,34.6149415449611,90,2,-2,1.14741422969467e-15,2.90184456367583,"2.Rates weigthed",170,"2.1/0.5",0.8,0.9,0.6,1.5,30,1,2,-9,3.07872372573516,8.93397770658435,-5.8552539808492,12.0127014323195,-1.07872372573516
