"scale(hair)","5 %","95 %","N_id","tie_effect","detect_effect","p-value","se","approach","sim","sr_sigma","sr_rho","dr_sigma","dr_rho","exposure_sigma","exposure_baseline","NG","mean.between.GR","mean.within.GR","prediction_correlation","z","MOE","ci5","ci95","resid"
-0.284989382941589,-0.384621406452139,-0.185357359431038,80,0.74,0.296,0,0.059843203105621,"3.SRI weigthed permuted",7,"1.7/0.8",0.5,1.2,0.8,1,40,1,0,9,0.482927818088452,-1.43020975033901,-0.0855883325731765,-1.51579808291218,-1.34462141776583,2.17020975033901
-0.747,-1.365,-0.233,30,-0.75,-0.1275,0.023,0.0109124681799744,"strand",8,"1.7/0.8",0.5,1.2,0.8,1,40,7,5,4,0.949076450166704,-0.659893992932862,-0.00720107220003611,-0.667095065132898,-0.652692920732826,-0.0901060070671378
-2.14533640588452,-3.40155855891934,-0.889114252849702,30,-0.75,-0.1275,0.00709337332218691,0.738462941170898,"2.Rates",8,"1.7/0.8",0.5,1.2,0.8,1,40,7,5,4,0.48125866413149,-0.853884163999876,-0.630561811166602,-1.48444597516648,-0.223322352833274,0.103884163999876
-2.14533640588452,-3.40155855891934,-0.889114252849702,30,-0.75,-0.1275,0.0092,0.738462941170898,"2.Rates permuted",8,"1.7/0.8",0.5,1.2,0.8,1,40,7,5,4,0.48125866413149,-0.853884163999876,-0.630561811166602,-1.48444597516648,-0.223322352833274,0.103884163999876
-2.28750618263024,-3.37498862310156,-1.20002374215891,30,-0.75,-0.1275,0.00128522271218213,0.639270275183486,"2.Rates weigthed",8,"1.7/0.8",0.5,1.2,0.8,1,40,7,5,4,0.48125866413149,-1.05174396270657,-0.672348652461997,-1.72409261516857,-0.379395310244571,0.301743962706568
-2.28750618263024,-3.37498862310156,-1.20002374215891,30,-0.75,-0.1275,0.0186,0.639270275183486,"2.Rates weigthed permuted",8,"1.7/0.8",0.5,1.2,0.8,1,40,7,5,4,0.48125866413149,-1.05174396270657,-0.672348652461997,-1.72409261516857,-0.379395310244571,0.301743962706568
-0.228864031442574,-0.504332782336324,0.0466047194511757,30,-0.75,-0.1275,0.168580730470259,0.161932715080876,"3.SRI",8,"1.7/0.8",0.5,1.2,0.8,1,40,7,5,4,0.267720694042342,-0.415408337061884,-0.0672681998876627,-0.482676536949547,-0.348140137174221,-0.334591662938116
-0.228864031442574,-0.504332782336324,0.0466047194511757,30,-0.75,-0.1275,0.1614,0.161932715080876,"3.SRI permuted",8,"1.7/0.8",0.5,1.2,0.8,1,40,7,5,4,0.267720694042342,-0.415408337061884,-0.0672681998876627,-0.482676536949547,-0.348140137174221,-0.334591662938116
-0.228864031442574,-0.504332782336324,0.0466047194511757,30,-0.75,-0.1275,0.168580730470259,0.161932715080876,"3.SRI weigthed",8,"1.7/0.8",0.5,1.2,0.8,1,40,7,5,4,0.267720694042342,-0.415408337061884,-0.0672681998876627,-0.482676536949547,-0.348140137174221,-0.334591662938116
-0.228864031442574,-0.504332782336324,0.0466047194511757,30,-0.75,-0.1275,0.1586,0.161932715080876,"3.SRI weigthed permuted",8,"1.7/0.8",0.5,1.2,0.8,1,40,7,5,4,0.267720694042342,-0.415408337061884,-0.0672681998876627,-0.482676536949547,-0.348140137174221,-0.334591662938116
-0.616,-1.067,-0.195,50,-0.96,-0.48,0.01,0.00824914748639533,"strand",9,"1.7/0.8",0.5,1.2,0.8,1,40,7,8,0,0.99793863982382,-0.706422018348624,-0.00582737941699487,-0.712249397765619,-0.700594638931629,-0.253577981651376
-8.28273510056428,-11.1271043420229,-5.43836585910563,50,-0.96,-0.48,1.19522759307663e-05,1.69587896956847,"2.Rates",9,"1.7/0.8",0.5,1.2,0.8,1,40,7,8,0,0.576174460195768,-1.45598802360778,-2.46917946918,-3.92516749278777,1.01319144557222,0.495988023607777
-8.28273510056428,-11.1271043420229,-5.43836585910563,50,-0.96,-0.48,0,1.69587896956847,"2.Rates permuted",9,"1.7/0.8",0.5,1.2,0.8,1,40,7,8,0,0.576174460195768,-1.45598802360778,-2.46917946918,-3.92516749278777,1.01319144557222,0.495988023607777
-8.91953973930745,-12.043861774753,-5.79521770386193,50,-0.96,-0.48,1.70319011573157e-05,1.86201339733618,"2.Rates weigthed",9,"1.7/0.8",0.5,1.2,0.8,1,40,7,8,0,0.576174460195769,-1.42743603862134,-2.65790502775343,-4.08534106637477,1.23046898913208,0.467436038621341
-8.91953973930745,-12.043861774753,-5.79521770386193,50,-0.96,-0.48,2e-04,1.86201339733618,"2.Rates weigthed permuted",9,"1.7/0.8",0.5,1.2,0.8,1,40,7,8,0,0.576174460195769,-1.42743603862134,-2.65790502775343,-4.08534106637477,1.23046898913208,0.467436038621341
-4.7593491659441,-6.57336759722389,-2.9453307346643,50,-0.96,-0.48,6.13650171824989e-05,1.08110706378451,"3.SRI",9,"1.7/0.8",0.5,1.2,0.8,1,40,7,8,0,0.540203779496582,-1.31182491971329,-1.41822318715058,-2.73004810686387,0.10639826743729,0.351824919713292
-4.7593491659441,-6.57336759722389,-2.9453307346643,50,-0.96,-0.48,4e-04,1.08110706378451,"3.SRI permuted",9,"1.7/0.8",0.5,1.2,0.8,1,40,7,8,0,0.540203779496582,-1.31182491971329,-1.41822318715058,-2.73004810686387,0.10639826743729,0.351824919713292
-4.7593491659441,-6.57336759722389,-2.9453307346643,50,-0.96,-0.48,6.13650171824989e-05,1.08110706378451,"3.SRI weigthed",9,"1.7/0.8",0.5,1.2,0.8,1,40,7,8,0,0.540203779496582,-1.31182491971329,-1.41822318715058,-2.73004810686387,0.10639826743729,0.351824919713292
