"","scale(hair)","5 %","95 %","N_id","tie_effect","detect_effect","p-value","se","approach","sim","sr_sigma","sr_rho","dr_sigma","dr_rho","exposure_sigma","exposure_baseline","NG","mean.between.GR","mean.within.GR","z","MOE","ci5","ci95","resid"
"309",3.99374028076488,0.220368379286104,7.76711218224365,50,1,-1,0.0822316840016624,2.24784707556395,"3.SRI",62,"2.9/2.5",0.8,0.9,-0.9,1.5,50,1,5,-2,0.529200458507647,1.18956170304352,-0.66036124453587,1.71876216155116,0.470799541492353
"310",3.99374028076488,0.220368379286104,7.76711218224365,50,1,-1,0.0822316840016624,2.24784707556395,"SRI weighted",62,"2.9/2.5",0.8,0.9,-0.9,1.5,50,1,5,-2,0.529200458507647,1.18956170304352,-0.66036124453587,1.71876216155116,0.470799541492353
"311",5.997,5.605,6.411,90,3,2,0,0,"1.Bayesian",63,"2.1/0.5",-0.8,0.9,0.9,2.3,90,7,5,-4,7.44044665012408,0,7.44044665012408,7.44044665012408,-4.44044665012408
"312",49.6032772647096,47.7272684639625,51.4792860654567,90,3,2,1.14835792619412e-61,1.12852543310961,"2.Rates",63,"2.1/0.5",-0.8,0.9,0.9,2.3,90,7,5,-4,13.2204276560313,14.919588846417,-1.69916119038566,28.1400165024484,-10.2204276560313
"313",51.1299265890356,49.138724018506,53.1211291595651,90,3,2,1.12771426154317e-59,1.19752462455675,"Rates weighted",63,"2.1/0.5",-0.8,0.9,0.9,2.3,90,7,5,-4,12.8389565546408,15.3749666277966,-2.53601007315586,28.2139231824374,-9.83895655464078
"314",27.6705681949131,26.4980964517832,28.843039938043,90,3,2,1.12542851347252e-56,0.705133573437311,"3.SRI",63,"2.1/0.5",-0.8,0.9,0.9,2.3,90,7,5,-4,11.8001002399625,8.32064684912322,3.47945339083927,20.1207470890857,-8.80010023996249
"315",27.6705681949131,26.4980964517832,28.843039938043,90,3,2,1.12542851347252e-56,0.705133573437311,"SRI weighted",63,"2.1/0.5",-0.8,0.9,0.9,2.3,90,7,5,-4,11.8001002399625,8.32064684912322,3.47945339083927,20.1207470890857,-8.80010023996249
"316",5.849,5.372,6.306,90,3,-4,0,0,"1.Bayesian",64,"2.9/2.7",-0.3,2.1,0.9,1.1,10,7,7,6,6.26231263383298,0,6.26231263383298,6.26231263383298,-3.26231263383298
"317",29.8932285373354,26.5922783868162,33.1941786878546,90,3,-4,4.48712245038849e-26,1.98570827429192,"2.Rates",64,"2.9/2.7",-0.3,2.1,0.9,1.1,10,7,7,6,4.52797333710621,8.99123412126497,-4.46326078415877,13.5192074583712,-1.52797333710621
"318",38.2732666213897,35.6246493555358,40.9218838872437,90,3,-4,1.86805732056462e-36,1.58980988555792,"Rates weighted",64,"2.9/2.7",-0.3,2.1,0.9,1.1,10,7,7,6,7.22514104148026,11.4866006522956,-4.26145961081531,18.7117416937758,-4.22514104148026
"319",23.3131514619785,21.7069319789645,24.9193709449925,90,3,-4,1.40170081661341e-36,0.964119522058635,"3.SRI",64,"2.9/2.7",-0.3,2.1,0.9,1.1,10,7,7,6,7.25715000612256,6.9967599954107,0.260390010711855,14.2539100015333,-4.25715000612256
"320",23.3131514619785,21.7069319789645,24.9193709449925,90,3,-4,1.40170081661341e-36,0.964119522058635,"SRI weighted",64,"2.9/2.7",-0.3,2.1,0.9,1.1,10,7,7,6,7.25715000612256,6.9967599954107,0.260390010711855,14.2539100015333,-4.25715000612256
"321",7.318,6.871,7.753,50,4,-4,0,0,"1.Bayesian",65,"1.1/0.7",0.7,2.1,-0.7,2.5,70,7,3,0,8.29705215419501,0,8.29705215419501,8.29705215419501,-4.29705215419501
"322",23.003724117113,20.740759558301,25.2666886759251,50,4,-4,5.31495078685378e-22,1.34923200132768,"2.Rates",65,"1.1/0.7",0.7,2.1,-0.7,2.5,70,7,3,0,5.08265231718627,6.85767715797002,-1.77502484078375,11.9403294751563,-1.08265231718627
"323",28.3296672822731,26.4543123018437,30.2050222627025,50,4,-4,1.61779548274637e-27,1.11557174654034,"Rates weighted",65,"1.1/0.7",0.7,2.1,-0.7,2.5,70,7,3,0,7.55314795809645,8.42607845949125,-0.872930501394794,15.9792264175877,-3.55314795809645
"324",14.5891443759481,13.5948529608984,15.5834357909978,50,4,-4,5.22846017952022e-27,0.591463174722832,"3.SRI",65,"1.1/0.7",0.7,2.1,-0.7,2.5,70,7,3,0,7.33645295288948,4.3392417547207,2.99721119816877,11.6756947076102,-3.33645295288948
"325",14.5891443759481,13.5948529608984,15.5834357909978,50,4,-4,5.22846017952022e-27,0.591463174722832,"SRI weighted",65,"1.1/0.7",0.7,2.1,-0.7,2.5,70,7,3,0,7.33645295288948,4.3392417547207,2.99721119816877,11.6756947076102,-3.33645295288948
"326",-7.214,-7.702,-6.794,50,-4,-3,0,0,"1.Bayesian",66,"0.9/1.5",0.4,1.3,-0.2,2.9,10,1,3,7,-7.94493392070484,0,-7.94493392070484,-7.94493392070484,3.94493392070484
"327",-21.1677443354874,-23.7460905558454,-18.5893981151295,50,-4,-3,2.72370400454051e-18,1.53726986905858,"2.Rates",66,"0.9/1.5",0.4,1.3,-0.2,2.9,10,1,3,7,-4.10490727900551,-6.31035027529443,-10.4152575542999,2.20544299628892,0.104907279005512
"328",-16.8784907380824,-18.9104111707278,-14.846570305437,50,-4,-3,2.96341198912186e-15,1.19955955465447,"Rates weighted",66,"0.9/1.5",0.4,1.3,-0.2,2.9,10,1,3,7,-4.15333456638066,-4.98217216277859,-9.13550672915924,0.82883759639793,0.153334566380657
"329",-7.95157885832618,-9.05823622793424,-6.84492148871812,50,-4,-3,1.50887476884075e-13,0.653323525918701,"3.SRI",66,"0.9/1.5",0.4,1.3,-0.2,2.9,10,1,3,7,-3.59261099085363,-2.34713727979877,-5.93974827065241,-1.24547371105486,-0.407389009146366
"330",-7.95157885832618,-9.05823622793424,-6.84492148871812,50,-4,-3,1.50887476884075e-13,0.653323525918701,"SRI weighted",66,"0.9/1.5",0.4,1.3,-0.2,2.9,10,1,3,7,-3.59261099085363,-2.34713727979877,-5.93974827065241,-1.24547371105486,-0.407389009146366
"331",-5.694,-6.331,-5.116,50,-3,2,0,0,"1.Bayesian",67,"2.3/1.7",-0.7,1.7,0.7,1.1,10,7,8,8,-4.68641975308642,0,-4.68641975308642,-4.68641975308642,1.68641975308642
"332",-24.8700507800785,-26.3201108626538,-23.4199906975033,50,-3,2,6.40533191253014e-32,0.864559482224241,"2.Rates",67,"2.3/1.7",-0.7,1.7,0.7,1.1,10,7,8,8,-8.5755242416958,-7.41405079820194,-15.9895750398977,-1.16147344349385,5.5755242416958
"333",-26.7531812719694,-28.2895378048443,-25.2168247390946,50,-3,2,1.00983473201071e-27,0.911268109058492,"Rates weighted",67,"2.3/1.7",-0.7,1.7,0.7,1.1,10,7,8,8,-8.70669688301717,-7.93413520473252,-16.6408320877497,-0.772561678284645,5.70669688301717
"334",-14.1500027175426,-14.9876344099326,-13.3123710251527,50,-3,2,3.04690118701514e-27,0.496829370057311,"3.SRI",67,"2.3/1.7",-0.7,1.7,0.7,1.1,10,7,8,8,-8.44643465982613,-4.19643681127165,-12.6428714710978,-4.24999784855448,5.44643465982613
"335",-14.1500027175426,-14.9876344099326,-13.3123710251527,50,-3,2,3.04690118701514e-27,0.496829370057311,"SRI weighted",67,"2.3/1.7",-0.7,1.7,0.7,1.1,10,7,8,8,-8.44643465982613,-4.19643681127165,-12.6428714710978,-4.24999784855448,5.44643465982613
"336",7.468,7.23,7.758,90,4,0,0,0,"1.Bayesian",68,"0.9/2.7",0.8,2.3,0,2.5,70,7,4,2,14.1439393939394,0,14.1439393939394,14.1439393939394,-10.1439393939394
"337",44.9280572759451,41.805737275923,48.0503772759673,90,4,0,2.82541333044154e-40,1.87825213236131,"2.Rates",68,"0.9/2.7",0.8,2.3,0,2.5,70,7,4,2,7.1946593039193,13.5133841791995,-6.31872487528024,20.7080434831188,-3.1946593039193
"338",46.7942629566164,43.1492728144049,50.4392530988278,90,4,0,4.11967510522135e-34,2.18933509239875,"Rates weighted",68,"0.9/2.7",0.8,2.3,0,2.5,70,7,4,2,6.41898347195885,14.0533057726871,-7.63432230072823,20.4722892446459,-2.41898347195885
"339",25.3162034100786,23.3970549075766,27.2353519125806,90,4,0,6.80945336367733e-35,1.15272168102572,"3.SRI",68,"0.9/2.7",0.8,2.3,0,2.5,70,7,4,2,6.59568641433265,7.60299073104801,-1.00730431671536,14.1986771453807,-2.59568641433265
"340",25.3162034100786,23.3970549075766,27.2353519125806,90,4,0,6.80945336367733e-35,1.15272168102572,"SRI weighted",68,"0.9/2.7",0.8,2.3,0,2.5,70,7,4,2,6.59568641433265,7.60299073104801,-1.00730431671536,14.1986771453807,-2.59568641433265
"341",-5.83,-6.097,-5.583,90,-3,3,0,0,"1.Bayesian",69,"0.9/2.9",0.9,2.9,0,2.1,10,7,6,3,-11.3424124513619,0,-11.3424124513619,-11.3424124513619,8.34241245136186
"342",-37.2407200770499,-40.2555443179705,-34.2258958361294,90,-3,3,2.54468187034035e-35,1.81358735144491,"2.Rates",69,"0.9/2.9",0.9,2.9,0,2.1,10,7,6,3,-6.17626718857723,-11.2012000523479,-17.3774672409251,5.02493286377066,3.17626718857723
"343",-42.0502244458749,-44.7540571449378,-39.3463917468121,90,-3,3,2.67139803624847e-37,1.62174315200552,"Rates weighted",69,"0.9/2.9",0.9,2.9,0,2.1,10,7,6,3,-7.77604037048031,-12.6107402205449,-20.3867805910252,4.83469985006459,4.77604037048031
"344",-21.996996685228,-23.5067608120248,-20.4872325584312,90,-3,3,1.5537555741805e-35,0.905547756199925,"3.SRI",69,"0.9/2.9",0.9,2.9,0,2.1,10,7,6,3,-7.28491169408617,-6.59683543869432,-13.8817471327805,-0.688076255391847,4.28491169408617
"345",-21.996996685228,-23.5067608120248,-20.4872325584312,90,-3,3,1.5537555741805e-35,0.905547756199925,"SRI weighted",69,"0.9/2.9",0.9,2.9,0,2.1,10,7,6,3,-7.28491169408617,-6.59683543869432,-13.8817471327805,-0.688076255391847,4.28491169408617
"346",-8.009,-8.204,-7.839,70,-4,1,0,0,"1.Bayesian",70,"0.5/1.3",-0.8,1.1,-0.7,1.7,70,7,9,1,-21.9424657534246,0,-21.9424657534246,-21.9424657534246,17.9424657534246
"347",-37.6376485391854,-39.0137006574339,-36.2615964209368,70,-4,1,1.01003138050377e-52,0.825182892576691,"2.Rates",70,"0.5/1.3",-0.8,1.1,-0.7,1.7,70,7,9,1,-13.6759531270848,-11.285162560151,-24.9611156872358,-2.39079056693372,9.67595312708475
"348",-37.7052590040378,-39.0842800949047,-36.3262379131709,70,-4,1,1.03430814489262e-52,0.826963308725691,"Rates weighted",70,"0.5/1.3",-0.8,1.1,-0.7,1.7,70,7,9,1,-13.6710233272557,-11.3054346843735,-24.9764580116292,-2.36558864288222,9.67102332725572
"349",-18.0523225755089,-18.908621722737,-17.1960234282809,70,-4,1,2.41178721454945e-45,0.51350046836887,"3.SRI",70,"0.5/1.3",-0.8,1.1,-0.7,1.7,70,7,9,1,-10.5408972051102,-5.41275565185221,-15.9536528569624,-5.12814155325801,6.54089720511022
"350",-18.0523225755089,-18.908621722737,-17.1960234282809,70,-4,1,2.41178721454945e-45,0.51350046836887,"SRI weighted",70,"0.5/1.3",-0.8,1.1,-0.7,1.7,70,7,9,1,-10.5408972051102,-5.41275565185221,-15.9536528569624,-5.12814155325801,6.54089720511022
"351",-5.881,-6.285,-5.488,50,-3,0,0,0,"1.Bayesian",71,"1.5/2.7",-0.7,2.3,0.9,2.1,30,7,6,-3,-7.37892095357591,0,-7.37892095357591,-7.37892095357591,4.37892095357591
"352",-25.1989039430934,-26.9822072693963,-23.4156006167906,50,-3,0,3.83117329332238e-28,1.06324683988201,"2.Rates",71,"1.5/2.7",-0.7,2.3,0.9,2.1,30,7,6,-3,-7.06523213729882,-7.51208574301576,-14.5773178803146,0.446853605716939,4.06523213729882
"353",-25.6531835156833,-27.478405913381,-23.8279611179856,50,-3,0,2.29456309215076e-24,1.08260480387899,"Rates weighted",71,"1.5/2.7",-0.7,2.3,0.9,2.1,30,7,6,-3,-7.02741308347996,-7.60791116301749,-14.6353242464975,0.580498079537525,4.02741308347996
"354",-12.4256923488938,-13.3959140003901,-11.4554706973975,50,-3,0,6.1863065718195e-23,0.575473225653054,"3.SRI",71,"1.5/2.7",-0.7,2.3,0.9,2.1,30,7,6,-3,-6.40353280599878,-3.68506167944327,-10.088594485442,-2.71847112655551,3.40353280599878
"355",-12.4256923488938,-13.3959140003901,-11.4554706973975,50,-3,0,6.1863065718195e-23,0.575473225653054,"SRI weighted",71,"1.5/2.7",-0.7,2.3,0.9,2.1,30,7,6,-3,-6.40353280599878,-3.68506167944327,-10.088594485442,-2.71847112655551,3.40353280599878
"356",5.868,5.684,6.038,90,3,0,0,0,"1.Bayesian",72,"0.9/0.7",0.8,1.9,-0.2,1.3,70,3,4,8,16.5762711864407,0,16.5762711864407,16.5762711864407,-13.5762711864407
"357",41.8177668911563,40.1166876045957,43.5188461777169,90,3,0,5.19563384367903e-59,1.02329543329173,"2.Rates",72,"0.9/0.7",0.8,1.9,-0.2,1.3,70,3,4,8,12.291539618858,12.5778763601017,-0.286336741243733,24.8694159789597,-9.29153961885796
"358",40.1610958453961,38.1719031709595,42.1502885198328,90,3,0,7.9174838228706e-51,1.19616259307815,"Rates weighted",72,"0.9/0.7",0.8,1.9,-0.2,1.3,70,3,4,8,10.0948229805768,12.0750496331116,-1.98022665253484,22.1698726136884,-7.0948229805768
"359",23.533838823646,22.4658657845043,24.6018118627878,90,3,0,7.49601427348769e-54,0.64220495895359,"3.SRI",72,"0.9/0.7",0.8,1.9,-0.2,1.3,70,3,4,8,11.0179929460383,7.07580970766144,3.94218323837681,18.0938026536997,-8.01799294603825
"360",23.533838823646,22.4658657845043,24.6018118627878,90,3,0,7.49601427348769e-54,0.64220495895359,"SRI weighted",72,"0.9/0.7",0.8,1.9,-0.2,1.3,70,3,4,8,11.0179929460383,7.07580970766144,3.94218323837681,18.0938026536997,-8.01799294603825
"361",-0.163,-0.349,0.009,70,0,3,0.074,0.074,"1.Bayesian",73,"0.9/2.3",-0.2,0.5,0.1,1.7,30,7,1,4,-0.455307262569832,-0.0336927374301676,-0.489,-0.421614525139665,0.455307262569832
"362",-6.24873215044911,-10.552368347867,-1.94509595303122,70,0,3,0.0181406762720883,2.58077940427372,"2.Rates",73,"0.9/2.3",-0.2,0.5,0.1,1.7,30,7,1,4,-0.725982850757488,-1.87360158909084,-2.59958443984833,1.14761873833336,0.725982850757488
"363",-2.43708348828736,-8.58368177607275,3.70951479949802,70,0,3,0.51025095834232,3.67916826623902,"Rates weighted",73,"0.9/2.3",-0.2,0.5,0.1,1.7,30,7,1,4,-0.198246523864295,-0.729382319493712,-0.927628843358007,0.531135795629417,0.198246523864295
"364",-1.68997910513185,-5.1967694578157,1.81681124755199,70,0,3,0.423933665956435,2.09905889044136,"3.SRI",73,"0.9/2.3",-0.2,0.5,0.1,1.7,30,7,1,4,-0.240958103446142,-0.505785249262514,-0.746743352708656,0.264827145816372,0.240958103446142
"365",-1.68997910513185,-5.1967694578157,1.81681124755199,70,0,3,0.423933665956435,2.09905889044136,"SRI weighted",73,"0.9/2.3",-0.2,0.5,0.1,1.7,30,7,1,4,-0.240958103446142,-0.505785249262514,-0.746743352708656,0.264827145816372,0.240958103446142
"366",-3.933,-4.38,-3.38,70,-2,4,0,0,"1.Bayesian",74,"2.3/2.9",-0.1,2.1,-0.2,2.3,10,3,3,-4,-3.933,0,-3.933,-3.933,1.933
"367",-25.5933924471297,-28.4133118196369,-22.7734730746226,70,-2,4,1.85033669667965e-23,1.69103276960196,"2.Rates",74,"2.3/2.9",-0.1,2.1,-0.2,2.3,10,3,3,-4,-4.53796528664141,-7.67384800702675,-12.2118132936682,3.13588272038534,2.53796528664141
"368",-26.8024802189749,-29.2804995836468,-24.324460854303,70,-2,4,2.23621597986483e-23,1.47804601434083,"Rates weighted",74,"2.3/2.9",-0.1,2.1,-0.2,2.3,10,3,3,-4,-5.40804494934278,-7.99333928275215,-13.4013842320949,2.58529433340937,3.40804494934278
"369",-13.424512180386,-14.9158900962118,-11.9331342645602,70,-2,4,4.71900780339261e-20,0.889551234259267,"3.SRI",74,"2.3/2.9",-0.1,2.1,-0.2,2.3,10,3,3,-4,-4.50070771396419,-4.00361010199705,-8.50431781596124,-0.497097611967142,2.50070771396419
"370",-13.424512180386,-14.9158900962118,-11.9331342645602,70,-2,4,4.71900780339261e-20,0.889551234259267,"SRI weighted",74,"2.3/2.9",-0.1,2.1,-0.2,2.3,10,3,3,-4,-4.50070771396419,-4.00361010199705,-8.50431781596124,-0.497097611967142,2.50070771396419
"371",2.048,1.938,2.188,90,1,0,0,0,"1.Bayesian",75,"0.7/2.1",-0.7,1.7,0.2,1.1,30,1,8,-2,8.19199999999999,0,8.19199999999999,8.19199999999999,-7.19199999999999
"372",29.2369281280119,26.9220329755929,31.5518232804308,90,1,0,5.00281706410968e-36,1.39254040463275,"2.Rates",75,"0.7/2.1",-0.7,1.7,0.2,1.1,30,1,8,-2,6.31495730972105,8.79383320731752,-2.47887589759647,15.1087905170386,-5.31495730972105
"373",31.139020328774,28.7838989231432,33.4941417344049,90,1,0,2.24800055637788e-36,1.41583073305317,"Rates weighted",75,"0.7/2.1",-0.7,1.7,0.2,1.1,30,1,8,-2,6.61091616218255,9.35993827605598,-2.74902211387343,15.9708544382385,-5.61091616218255
"374",19.8728356820016,18.2875931567594,21.4580782072437,90,1,0,9.56280919187452e-35,0.953001862755107,"3.SRI",75,"0.7/2.1",-0.7,1.7,0.2,1.1,30,1,8,-2,6.26807424276177,5.97348642923928,0.294587813522497,12.2415606720011,-5.26807424276177
"375",19.8728356820016,18.2875931567594,21.4580782072437,90,1,0,9.56280919187452e-35,0.953001862755107,"SRI weighted",75,"0.7/2.1",-0.7,1.7,0.2,1.1,30,1,8,-2,6.26807424276177,5.97348642923928,0.294587813522497,12.2415606720011,-5.26807424276177
"376",-1.943,-2.4,-1.458,90,-1,-4,0,0,"1.Bayesian",76,"2.3/0.9",0.5,2.1,0.9,0.7,30,1,9,-6,-2.06263269639066,0,-2.06263269639066,-2.06263269639066,1.06263269639066
"377",-30.6209349197081,-34.8628985813087,-26.3789712581075,90,-1,-4,3.2006227023146e-20,2.55178114118477,"2.Rates",76,"2.3/0.9",0.5,2.1,0.9,0.7,30,1,9,-6,-3.60928774530732,-9.21011240158454,-12.8194001468919,5.60082465627722,2.60928774530732
"378",-30.2418815891022,-35.1361701854986,-25.3475929927058,90,-1,-4,9.97048065780614e-17,2.94419149622973,"Rates weighted",76,"2.3/0.9",0.5,2.1,0.9,0.7,30,1,9,-6,-3.0895073914694,-9.0961013895031,-12.1856087809725,6.0065939980337,2.0895073914694
"379",-13.6347905760562,-16.0382987608514,-11.2312823912609,90,-1,-4,5.33409295643319e-15,1.44584615709072,"3.SRI",76,"2.3/0.9",0.5,2.1,0.9,0.7,30,1,9,-6,-2.83643522878575,-4.10104897537661,-6.93748420416236,1.26461374659086,1.83643522878575
"380",-13.6347905760562,-16.0382987608514,-11.2312823912609,90,-1,-4,5.33409295643319e-15,1.44584615709072,"SRI weighted",76,"2.3/0.9",0.5,2.1,0.9,0.7,30,1,9,-6,-2.83643522878575,-4.10104897537661,-6.93748420416236,1.26461374659086,1.83643522878575
"381",3.905,3.327,4.427,50,2,2,0,0,"1.Bayesian",77,"2.1/1.3",0.8,1.5,0,1.1,90,3,8,4,3.55,0,3.55,3.55,-1.55
"382",24.4787136195137,21.7945605161672,27.1628667228603,50,2,2,4.39582672575576e-20,1.60035438884616,"2.Rates",77,"2.1/1.3",0.8,1.5,0,1.1,90,3,8,4,4.55985792855745,7.29738864848186,-2.73753071992441,11.8572465770393,-2.55985792855745
"383",24.308461286926,21.4071024102365,27.2098201636156,50,2,2,1.24216538384577e-18,1.72985751302293,"Rates weighted",77,"2.1/1.3",0.8,1.5,0,1.1,90,3,8,4,4.1891510702499,7.24663445205985,-3.05748338180995,11.4357855223097,-2.1891510702499
"384",14.529877113942,12.7937563039781,16.2659979239059,50,2,2,1.29588801097035e-18,1.03511552836865,"3.SRI",77,"2.1/1.3",0.8,1.5,0,1.1,90,3,8,4,4.18458123148813,4.33152501243336,-0.146943780945229,8.51610624392149,-2.18458123148813
"385",14.529877113942,12.7937563039781,16.2659979239059,50,2,2,1.29588801097035e-18,1.03511552836865,"SRI weighted",77,"2.1/1.3",0.8,1.5,0,1.1,90,3,8,4,4.18458123148813,4.33152501243336,-0.146943780945229,8.51610624392149,-2.18458123148813
"386",5.638,5.247,5.935,90,3,3,0,0,"1.Bayesian",78,"1.7/0.9",0.5,2.5,0.5,0.7,90,3,7,1,8.19476744186047,0,8.19476744186047,8.19476744186047,-5.19476744186047
"387",42.793607132625,40.2905608050658,45.2966534601843,90,3,3,4.09078884458691e-46,1.50572398155985,"2.Rates",78,"1.7/0.9",0.5,2.5,0.5,0.7,90,3,7,1,8.54830505161962,12.8713879179129,-4.32308286629323,21.4196929695325,-5.54830505161962
"388",46.3492286437439,43.7267912901825,48.9716659973053,90,3,3,6.03690150094893e-47,1.57735151481389,"Rates weighted",78,"1.7/0.9",0.5,2.5,0.5,0.7,90,3,7,1,8.83705164220605,13.9391367943223,-5.10208515211623,22.7761884365283,-5.83705164220605
"389",26.2888381351435,24.7118877289277,27.8657885413592,90,3,3,6.00317951690297e-45,0.948508878068246,"3.SRI",78,"1.7/0.9",0.5,2.5,0.5,0.7,90,3,7,1,8.33534080448031,7.90614475477409,0.429196049706221,16.2414855592544,-5.33534080448031
"390",26.2888381351435,24.7118877289277,27.8657885413592,90,3,3,6.00317951690297e-45,0.948508878068246,"SRI weighted",78,"1.7/0.9",0.5,2.5,0.5,0.7,90,3,7,1,8.33534080448031,7.90614475477409,0.429196049706221,16.2414855592544,-5.33534080448031
"391",-3.141,-4.859,-1.46,30,-4,-1,0,0,"1.Bayesian",79,"2.9/1.7",0.4,2.5,0.5,0.5,70,7,3,4,-0.924095322153575,0,-0.924095322153575,-0.924095322153575,-3.07590467784643
"392",-14.7975357117097,-16.3051058064106,-13.2899656170088,30,-4,-1,4.34487706886311e-16,0.886216377783673,"2.Rates",79,"2.9/1.7",0.4,2.5,0.5,0.5,70,7,3,4,-4.90774384677795,-4.34932297498166,-9.25706682175962,-0.558420871796288,0.907743846777952
"393",-14.9177297110228,-16.6040413924977,-13.2314180295479,30,-4,-1,6.01716860534995e-15,0.991288587790307,"Rates weighted",79,"2.9/1.7",0.4,2.5,0.5,0.5,70,7,3,4,-4.42318281812989,-4.38465064932233,-8.80783346745221,-0.0385321688075617,0.423182818129887
"394",-6.53211675366293,-7.47567993089113,-5.58855357643473,30,-4,-1,2.31771925814536e-12,0.554668167054035,"3.SRI",79,"2.9/1.7",0.4,2.5,0.5,0.5,70,7,3,4,-3.46140932123464,-1.91993356363297,-5.3813428848676,-1.54147575760167,-0.538590678765364
"395",-6.53211675366293,-7.47567993089113,-5.58855357643473,30,-4,-1,2.31771925814536e-12,0.554668167054035,"SRI weighted",79,"2.9/1.7",0.4,2.5,0.5,0.5,70,7,3,4,-3.46140932123464,-1.91993356363297,-5.3813428848676,-1.54147575760167,-0.538590678765364
"396",-0.425,-0.687,-0.208,70,0,-2,0.001,0.001,"1.Bayesian",80,"1.1/2.9",-0.4,2.7,-0.4,2.5,10,7,9,0,-0.887265135699373,-0.000887265135699374,-0.888152400835073,-0.886377870563674,0.887265135699373
"397",-4.78527656052995,-8.18896479501771,-1.3815883260422,70,0,-2,0.0219827646690885,2.04110386918976,"2.Rates",80,"1.1/2.9",-0.4,2.7,-0.4,2.5,10,7,9,0,-0.702954593790833,-1.43480334125119,-2.13775793504202,0.731848747460352,0.702954593790833
"398",-0.666259956628721,-4.56529582331852,3.23277591006108,70,0,-2,0.775651373931295,2.32469569405183,"Rates weighted",80,"1.1/2.9",-0.4,2.7,-0.4,2.5,10,7,9,0,-0.085439064862253,-0.198619826189095,-0.284058891051348,0.113180761326842,0.085439064862253
"399",-0.507180793281773,-2.61682123948928,1.60245965292573,70,0,-2,0.688574603029782,1.25781660620111,"3.SRI",80,"1.1/2.9",-0.4,2.7,-0.4,2.5,10,7,9,0,-0.120205505680727,-0.15119648120202,-0.271401986882747,0.0309909755212933,0.120205505680727
"400",-0.507180793281773,-2.61682123948928,1.60245965292573,70,0,-2,0.688574603029782,1.25781660620111,"SRI weighted",80,"1.1/2.9",-0.4,2.7,-0.4,2.5,10,7,9,0,-0.120205505680727,-0.15119648120202,-0.271401986882747,0.0309909755212933,0.120205505680727
"401",-0.044,-0.219,0.141,90,0,1,0.327,0.327,"1.Bayesian",81,"1.1/1.3",0.6,2.1,-0.9,2.5,30,3,6,1,-0.122222222222222,-0.0399666666666667,-0.162188888888889,-0.0822555555555556,0.122222222222222
"402",-0.362037242886463,-4.25981538446054,3.53574089868762,90,0,1,0.877644460444644,2.34473407781102,"2.Rates",81,"1.1/1.3",0.6,2.1,-0.9,2.5,30,3,6,1,-0.0464414891941821,-0.108892942337891,-0.155334431532073,0.062451453143709,0.0464414891941821
"403",0.702233878214719,-4.46328297614683,5.86775073257626,90,0,1,0.821598088475258,3.10404456542507,"Rates weighted",81,"1.1/1.3",0.6,2.1,-0.9,2.5,30,3,6,1,0.0679732443058222,0.210991979581798,-0.143018735275976,0.27896522388762,-0.0679732443058222
"404",1.32092124579172,-1.11043295754274,3.75227544912619,90,0,1,0.368659038322215,1.46104097891218,"3.SRI",81,"1.1/1.3",0.6,2.1,-0.9,2.5,30,3,6,1,0.271643112299342,0.396881718708582,-0.12523860640924,0.668524831007924,-0.271643112299342
"405",1.32092124579172,-1.11043295754274,3.75227544912619,90,0,1,0.368659038322215,1.46104097891218,"SRI weighted",81,"1.1/1.3",0.6,2.1,-0.9,2.5,30,3,6,1,0.271643112299342,0.396881718708582,-0.12523860640924,0.668524831007924,-0.271643112299342
"406",-6.457,-7.039,-5.912,70,-4,2,0,0,"1.Bayesian",82,"2.7/1.7",0.4,1.9,-0.9,1.3,10,7,0,-6,-5.72937000887312,0,-5.72937000887312,-5.72937000887312,1.72937000887312
"407",-32.4707164223453,-34.7995067590843,-30.1419260856062,70,-4,2,4.43164450908693e-34,1.39651537960708,"2.Rates",82,"2.7/1.7",0.4,1.9,-0.9,1.3,10,7,0,-6,-6.97158432643903,-9.73592473209973,-16.7075090585388,2.76434040566071,2.97158432643903
"408",-34.1837107713171,-36.8440888937758,-31.5233326488583,70,-4,2,5.16862538905937e-26,1.58551508128766,"Rates weighted",82,"2.7/1.7",0.4,1.9,-0.9,1.3,10,7,0,-6,-6.42459627876586,-10.1862942911679,-16.6108905699337,3.76169801240202,2.42459627876586
"409",-18.8217091994594,-20.3266334429508,-17.316784955968,70,-4,2,1.63649576315077e-25,0.896895093260595,"3.SRI",82,"2.7/1.7",0.4,1.9,-0.9,1.3,10,7,0,-6,-6.25337430799607,-5.60862073316355,-11.8619950411596,-0.644753574832526,2.25337430799607
"410",-18.8217091994594,-20.3266334429508,-17.316784955968,70,-4,2,1.63649576315077e-25,0.896895093260595,"SRI weighted",82,"2.7/1.7",0.4,1.9,-0.9,1.3,10,7,0,-6,-6.25337430799607,-5.60862073316355,-11.8619950411596,-0.644753574832526,2.25337430799607
"411",5.073,4.527,5.645,70,3,0,0,0,"1.Bayesian",83,"2.5/2.1",0.1,2.7,-0.5,1.9,70,3,3,4,4.53756708407871,0,4.53756708407871,4.53756708407871,-1.53756708407871
"412",27.9643266230668,25.8434027226902,30.0852505234434,70,3,0,1.27820056144442e-32,1.27186324982765,"2.Rates",83,"2.5/2.1",0.1,2.7,-0.5,1.9,70,3,3,4,6.59248703315126,8.38474198243042,-1.79225494927916,14.9772290155817,-3.59248703315126
